0.000000000000000000e+00
6.042437196730875842e-03
6.217616580310903092e-03
3.108808290155451546e-03
2.072538860103634219e-03
5.283958045173888993e-03
3.135036167337997004e-02
6.324640215406066544e-03
4.663212435233176668e-03
3.276971668568280215e-03
