Pvalb,561515555
Pvalb,593253205
Pvalb,488440436
Pvalb,482444444
Vip/Lamp5,564409183
Pvalb,586073683
Unsure,487352877
Pvalb,510706277
Pvalb,485630699
Pvalb,510715606
Pvalb,569723367
Pvalb,478958894
Pvalb,488707768
Sst,313862167
Pvalb,585832440
Pvalb,596808442
Unsure,573404307
Sst,569457730
Pvalb,580162374
Pvalb,571314481
Pvalb,491038812
Sst,569960365
Pvalb,566756038
Unsure,323535089
Pvalb,574067499
Pvalb,330154280
Pvalb,485184849
Pvalb,591268268
Pvalb,478795872
Pvalb,609775336
Unsure,486513293
Sst,475580568
Pvalb,479298854
Pvalb,586366106
Pvalb,471087830
Pvalb,321707833
Pvalb,321707905
Pvalb,585952606
Pvalb,321708130
Unsure,478891084
Pvalb,484635029
Pvalb,554807988
Pvalb,478949560
Pvalb,569723405
Pvalb,609435731
Vip/Lamp5,569251652
Pvalb,581404810
Pvalb,487400838
Pvalb,487306716
Pvalb,566674875
Pvalb,566305266
Pvalb,321704734
Sst,473540161
Unsure,579662957
Unsure,467782778
Pvalb,609183903
Pvalb,485048967
Unsure,488491186
Pvalb,593618144
Pvalb,396369826
Pvalb,488501071
Pvalb,580161872
Pvalb,585947309
Sst,475068599
Pvalb,573948335
Pvalb,561517025
Pvalb,567446579
Unsure,488697964
Pvalb,471077857
Pvalb,585948651
Pvalb,320247631
Pvalb,585841870
Pvalb,488440893
Pvalb,569749430
Pvalb,500864898
Sst,482690728
Unsure,396963717
Sst,490908575
Pvalb,318553131
Pvalb,571311039
Pvalb,341442651
Unsure,565866518
Pvalb,486777819
Pvalb,464368713
Pvalb,475550148
Pvalb,509779247
Pvalb,554779051
Pvalb,515302868
Pvalb,590876255
Pvalb,313861411
Pvalb,313861539
Pvalb,488497498
Pvalb,509522358
Sst,322515253
Pvalb,568790226
Sst,488677318
Pvalb,466114829
Pvalb,572409429
Pvalb,484629749
Pvalb,579283563
Pvalb,488438177
Pvalb,484742372
Pvalb,561325425
Sst,322536988
Sst,328031983
Pvalb,569720969
Sst,488677994
Pvalb,586379590
Sst,475515168
Pvalb,609713212
Pvalb,318543876
Pvalb,320466776
Pvalb,586358539
Pvalb,509683388
Pvalb,563372842
Pvalb,485060618
Pvalb,570098371
Sst,485061364
Pvalb,466245544
Pvalb,571379222
Unsure,569072334
Unsure,488683322
Pvalb,478058328
Unsure,603739199
Pvalb,341459814
Unsure,397243949
Pvalb,490387590
Pvalb,480952106
Pvalb,500862585
Unsure,565381304
Pvalb,509515969
Sst,480171348
Unsure,479772774
Pvalb,321016044
Pvalb,488687042
Pvalb,572376830
Pvalb,475549334
Vip/Lamp5,531339798
Pvalb,320455763
Sst,573622646
Pvalb,511247944
Pvalb,567987585
Pvalb,593453795
Pvalb,318331264
Pvalb,477490421
Unsure,482799345
Pvalb,579671105
Pvalb,570946690
Pvalb,475549284
Pvalb,591420537
Sst,324256803
Unsure,488450754
Pvalb,485053941
Pvalb,488685185
Pvalb,469610831
Unsure,480714960
Pvalb,580639899
Vip/Lamp5,482644550
Sst,324493977
Pvalb,396650742
Pvalb,318522838
Pvalb,341016267
Sst,472517038
Unsure,483111429
Pvalb,487323089
Pvalb,580895033
Pvalb,572609946
Pvalb,579282688
Unsure,480640846
Unsure,584670484
Unsure,488681087
Pvalb,469801569
Pvalb,487359276
Pvalb,603502705
Unsure,488504814
Pvalb,591639922
Pvalb,569997187
Pvalb,614777438
Unsure,565462089
Pvalb,571715883
Pvalb,481127932
Pvalb,470062597
Pvalb,479225274
Pvalb,572609108
Pvalb,570931770
Pvalb,515296303
Unsure,580145037
Unsure,488674910
Pvalb,486896849
Pvalb,588189066
Pvalb,488711144
Sst,323452196
Pvalb,569998790
Sst,473543792
Vip/Lamp5,481049269
Pvalb,481018305
Pvalb,485245025
Unsure,480011594
Unsure,560738452
Pvalb,580857280
Unsure,323540736
Pvalb,609492577
Sst,313862134
Pvalb,515305346
Unsure,488712472
Vip/Lamp5,564346637
Unsure,516906055
Pvalb,469801138
Pvalb,491031969
Pvalb,566678900
Unsure,590558808
Pvalb,488230133
Pvalb,481127348
Pvalb,580162060
Pvalb,574059157
Vip/Lamp5,518753555
Sst,329322109
Pvalb,490386426
Pvalb,471077468
Unsure,482658760
Pvalb,511244283
Pvalb,482516713
Pvalb,579290303
Pvalb,572375809
Pvalb,318556138
Pvalb,486754703
Pvalb,585951863
Sst,475132727
Pvalb,567901050
Pvalb,581020172
Pvalb,333604946
Pvalb,586073850
Sst,486352114
Unsure,584215214
Pvalb,571379507
Sst,329254830
Pvalb,475892238
Pvalb,574992320
Pvalb,336676216
Pvalb,567927838
Pvalb,480735016
Pvalb,574399717
Pvalb,580585082
Pvalb,500864322
Unsure,488493019
Vip/Lamp5,481136138
Pvalb,469614747
Pvalb,581157315
Sst,322246422
Pvalb,486783119
Pvalb,480963429
Pvalb,487667205
Pvalb,614767057
Pvalb,475895240
Pvalb,570932768
Pvalb,471085676
Sst,562381417
Pvalb,485253111
Unsure,484571248
Sst,504608602
Pvalb,487405644
Pvalb,569955315
Unsure,565415071
Pvalb,586078695
Unsure,490382353
Unsure,396968721
Unsure,579660456
Pvalb,321019600
Pvalb,320466871
Pvalb,606517484
Pvalb,486755781
Pvalb,396652279
Pvalb,486791945
Pvalb,475888653
Unsure,478888083
Unsure,488496181
Pvalb,487537399
Pvalb,583426723
Pvalb,396687610
Pvalb,487594856
Pvalb,585805211
Pvalb,598380007
Pvalb,322520586
Unsure,488473535
Pvalb,569991910
Pvalb,590932287
Pvalb,570081589
Unsure,321923685
Pvalb,396274594
Pvalb,321023397
Pvalb,313861608
Vip/Lamp5,481099415
Pvalb,569955172
