0.000000000000000000e+00
3.317680952037708585e-03
2.790240832712188087e-03
2.072538860103634219e-03
3.108808290155428995e-03
2.590673575129542883e-03
1.588570955104237278e-02
4.663212435233177536e-03
4.303950188040468576e-03
3.436916881197317735e-03
