2.726462974699570864e-03
2.177215398482764720e-03
2.356746086273293905e-03
1.299162153942859735e-03
2.387026720926859000e-03
4.947666982317283808e-03
6.399268628398130897e-03
5.540038906421075951e-03
2.078774617067846286e-03
4.221834000344588771e-03
