8.187434106726224591e-04
8.752735229759167840e-04
1.203501094091885592e-03
2.212663940498532482e-03
2.005503586413929194e-03
3.396974769422315445e-03
2.135582198680875590e-03
1.076944399757358284e-02
2.759194794949325086e-03
3.719912472647701057e-03
